Retweet Count,Mention Count,Follower Count,Verified,Bot Label,Location,Hashtags,Account Year,Account Month,Account Day
97,3,496,False,1,19057,31077,2021,5,14
26,0,9461,False,0,17053,15086,2021,3,29
1,2,6112,True,0,10510,11326,2021,4,6
94,3,6874,True,1,13092,19769,2022,6,28
100,3,9742,True,0,7625,17737,2023,1,18
34,2,3155,True,0,4157,19421,2023,3,25
82,2,7439,True,0,15907,28059,2021,4,19
3,0,7926,False,0,12902,15231,2022,6,2
96,2,4789,False,0,17195,13178,2022,8,14
18,1,2046,True,0,21096,24127,2021,11,30
4,5,3721,False,1,17252,21182,2022,11,21
96,3,8706,False,1,19033,17981,2020,5,23
13,4,2150,False,0,22219,15890,2020,10,9
59,5,9835,True,1,12715,19537,2021,1,28
93,2,3510,True,0,5343,18434,2022,1,18
83,1,2423,False,1,12376,9829,2023,3,3
15,2,868,False,0,21912,2146,2022,2,15
69,4,455,True,0,24170,18177,2020,8,4
2,0,9192,False,1,6471,24185,2022,3,10
89,3,7830,True,0,14200,1917,2021,12,19
78,0,4942,False,1,7594,32801,2021,11,8
85,1,8388,True,0,158,3222,2020,2,7
40,3,3791,True,0,7451,17450,2022,6,3
44,2,4764,True,1,15551,30990,2020,12,28
35,1,9007,True,0,20088,777,2022,8,2
82,5,9976,False,1,12795,19421,2020,10,11
90,0,8959,False,1,15068,11146,2021,7,16
51,4,8771,False,1,1331,12698,2022,4,2
91,2,7565,False,1,15688,14390,2020,8,7
19,3,3500,True,1,6065,19421,2022,3,10
42,3,6020,False,0,12640,19421,2020,4,13
74,5,3393,False,1,17584,30372,2022,7,31
98,4,7445,False,0,15887,33430,2020,11,14
39,2,4275,True,0,9205,23196,2022,11,17
99,4,4373,True,0,14969,19421,2022,11,19
80,2,2413,True,1,15394,2485,2020,2,16
84,0,2326,True,1,22997,19421,2020,10,7
36,2,7055,False,0,18828,14671,2022,12,25
34,3,9545,True,0,5596,19421,2023,3,9
59,2,2978,False,0,18958,19421,2021,11,3
8,0,7969,False,1,5775,19409,2021,2,23
59,2,4511,False,1,14359,19421,2021,11,12
79,2,2161,False,0,3003,32633,2020,4,17
85,3,2224,False,0,11622,8680,2020,6,17
22,2,7164,True,0,456,10119,2020,3,3
3,3,4113,False,0,7624,34236,2020,8,23
37,1,8955,True,1,24549,11880,2021,12,21
41,0,6059,True,0,14563,19859,2022,12,6
86,3,138,False,1,14054,12048,2023,3,23
85,0,2222,False,1,20809,2139,2022,2,18
78,0,6186,True,0,4347,7175,2023,3,26
79,1,2261,True,0,19965,12346,2021,12,16
78,2,7103,False,0,8014,24202,2021,2,4
93,2,2419,False,1,25170,11155,2022,12,29
55,3,7184,True,1,20550,434,2021,9,20
20,2,2137,False,1,16295,26062,2021,8,7
76,3,4103,True,0,17743,6527,2020,11,24
71,5,9446,True,0,10018,31809,2021,8,16
69,2,4878,True,0,19756,24689,2021,8,2
70,1,7836,True,1,16831,19421,2022,7,31
38,3,296,False,0,3249,22181,2021,2,5
36,5,9662,False,0,22469,32419,2021,6,14
47,2,2145,True,0,11068,18402,2023,2,15
4,4,360,False,0,21765,25389,2022,3,15
31,0,5064,False,0,15255,26076,2022,2,1
64,3,4817,True,1,14735,5489,2023,5,25
56,0,9163,True,1,7541,17733,2021,12,26
65,1,1438,True,0,21433,2057,2023,3,4
92,0,3911,False,1,4435,23431,2022,3,27
61,3,210,False,0,2197,1784,2022,12,19
90,5,3973,False,0,3238,17714,2020,8,18
52,5,6411,False,1,1364,10323,2022,1,19
14,3,5532,False,0,7792,2279,2021,2,7
27,3,8506,False,1,13117,32745,2022,1,15
57,0,3657,False,0,3423,28236,2022,6,28
26,4,6253,True,0,21615,7686,2022,9,12
36,0,1146,False,1,7981,3341,2023,5,1
58,3,2643,True,1,2359,28520,2020,7,4
87,3,7506,False,1,16011,19421,2023,2,20
99,2,3195,True,1,18851,11110,2021,7,9
83,0,8039,True,0,2188,14474,2023,5,11
58,2,3332,False,1,19991,32488,2022,6,25
93,4,9819,False,1,4589,16816,2021,10,8
33,0,4525,False,1,20161,19159,2021,3,2
22,3,963,False,1,7322,22559,2023,2,7
76,2,7945,True,0,7541,18548,2020,1,7
8,5,4836,False,1,7481,9627,2021,6,27
53,2,9301,False,0,2868,26565,2021,12,29
78,2,4930,False,0,14097,19421,2020,6,20
88,0,3496,True,1,13364,936,2022,10,3
75,1,1147,True,0,16291,16855,2023,2,23
38,5,1453,True,1,21362,19421,2021,1,18
7,5,9714,True,1,11420,5733,2020,3,7
67,4,5785,True,0,18294,19421,2020,4,22
68,0,6740,True,0,9184,21390,2022,9,18
69,0,9966,True,0,9980,19421,2022,4,17
26,5,5597,True,1,14894,9350,2022,10,12
47,4,884,True,0,21540,17983,2022,12,12
43,2,9702,False,0,20346,19421,2023,3,15
88,0,881,True,0,10990,21833,2020,10,7
19,1,7818,False,0,12641,15868,2022,2,3
3,1,5596,True,1,3051,18855,2022,2,13
83,3,9426,True,0,16380,19421,2020,9,21
65,5,9637,False,1,7928,22445,2021,2,16
84,4,7103,True,1,629,19421,2022,4,4
49,1,6680,False,1,13226,22726,2020,7,8
41,3,6679,True,1,1481,11573,2021,11,4
61,1,4909,False,0,12598,1409,2020,8,4
11,5,9475,False,0,17813,21123,2022,4,17
30,1,1248,False,1,10826,11697,2023,2,7
15,1,4673,False,0,23968,10372,2022,10,31
72,3,6682,False,0,18034,15725,2020,11,20
89,4,2093,True,1,16828,32025,2021,3,26
49,2,7839,False,1,16194,31121,2021,10,11
96,1,6954,False,0,6512,595,2022,2,23
22,2,8599,True,0,19049,5138,2020,11,29
52,4,3827,True,0,14060,25512,2021,9,11
16,3,5901,False,1,8835,19421,2021,7,29
18,1,643,False,1,23876,19201,2021,8,21
72,0,296,True,0,11092,11651,2021,3,27
53,4,4563,False,0,9567,23326,2022,8,26
1,1,3601,False,1,2905,267,2021,3,10
30,3,6836,True,0,8502,11462,2022,7,3
38,0,658,True,0,20117,19421,2021,3,24
48,4,3032,True,0,24515,30616,2020,4,22
4,3,3337,False,1,16563,15796,2020,5,22
41,3,5348,True,1,15352,31433,2020,12,17
44,3,6833,False,0,23069,23491,2023,4,8
7,3,6486,False,1,17979,18233,2021,4,15
47,5,8098,False,0,20188,17459,2021,4,17
21,5,1102,False,0,18678,20342,2022,7,30
85,2,6535,False,0,11462,8285,2021,8,10
25,0,1665,False,1,3342,955,2020,4,14
44,4,6092,True,1,15799,15196,2021,8,10
51,2,2428,False,1,5902,12524,2021,3,8
23,4,7898,True,1,15622,19421,2022,3,1
35,5,4531,True,0,23509,7802,2020,4,29
44,5,1281,True,0,21324,19421,2022,4,28
11,4,1374,False,1,7327,19421,2021,2,11
80,5,7073,False,0,15280,26082,2022,10,23
96,2,3814,False,1,11547,19421,2023,5,15
41,2,3981,False,0,2837,19421,2021,7,29
88,0,2491,False,0,7536,18742,2020,2,13
20,3,6958,False,0,18171,19421,2021,11,1
1,3,6760,True,1,20115,19025,2021,6,15
44,2,3672,True,1,22186,18995,2022,12,12
35,1,4523,True,1,22197,27218,2021,4,8
7,0,9486,True,1,10474,19421,2020,9,14
52,4,2090,False,0,16987,144,2022,8,27
25,1,3490,False,1,8004,32611,2021,2,26
7,1,8624,True,1,8689,24959,2022,12,22
46,0,3070,True,1,18591,22453,2022,3,17
23,1,1071,False,0,5432,23386,2020,3,6
10,5,1516,False,1,19588,13316,2022,11,15
0,5,849,False,1,3714,8435,2021,6,18
32,5,9244,False,1,9943,19421,2021,3,26
64,4,2219,True,1,1923,20023,2021,12,21
13,4,8822,True,1,9900,10165,2022,12,1
2,4,644,False,0,4818,2905,2022,3,14
91,0,4498,True,1,14790,11298,2021,12,25
14,3,3024,True,1,23050,21661,2021,3,22
16,4,2122,True,0,6496,3634,2020,6,22
22,0,3553,False,1,10388,3874,2020,8,20
11,4,2690,True,1,18094,2053,2021,5,15
74,5,1540,False,0,2814,950,2022,10,9
62,3,5001,True,1,15631,11932,2022,2,26
80,0,1650,True,1,2545,22387,2021,8,30
23,0,5525,False,1,15882,2134,2023,4,9
58,5,2886,True,1,86,1548,2022,1,9
30,1,8207,True,0,9839,13517,2021,1,24
83,5,3345,True,1,6573,29675,2022,10,9
63,4,6888,True,1,2239,31884,2023,2,9
66,4,7348,True,0,7853,7119,2022,9,3
9,4,1485,True,1,12369,14181,2021,4,19
67,1,8028,True,0,17408,17874,2020,2,5
42,3,3582,False,0,11252,10975,2021,5,7
74,2,4536,True,0,8682,26390,2021,5,9
70,5,6584,True,0,13228,19421,2020,2,21
61,0,9331,False,1,9739,19421,2020,9,28
48,0,2874,True,0,14406,22064,2022,10,21
22,4,9977,True,1,12433,19421,2020,7,31
56,1,787,False,0,7515,19421,2021,1,21
47,4,3864,True,1,2351,19591,2023,3,24
69,4,5447,False,0,21829,791,2021,10,19
7,1,9302,False,1,13433,32930,2020,8,17
71,4,9419,False,1,10522,19421,2021,3,3
16,2,1247,True,1,5759,1963,2022,4,1
19,0,6379,True,1,13405,9464,2020,10,9
72,2,7546,False,0,24276,26828,2020,3,23
92,2,384,True,0,9294,32951,2022,7,11
64,2,4404,False,1,13597,33264,2023,4,19
61,3,616,True,0,21844,18770,2023,4,10
23,1,737,True,1,13928,26834,2022,12,31
43,4,1773,False,1,14853,7295,2023,4,9
99,5,111,True,0,8574,6941,2022,7,21
3,1,9679,False,1,23089,31730,2021,1,8
27,5,6325,True,1,20578,19421,2021,10,17
97,1,6990,True,1,1143,10731,2020,12,30
35,3,6228,False,0,24039,31812,2020,9,1
24,0,7350,False,1,23029,3955,2020,5,8
78,4,6988,False,1,25026,15463,2022,7,7
29,2,9383,True,0,14473,8032,2020,8,17
87,3,9115,False,0,16089,2267,2021,8,19
21,4,287,False,0,11796,19272,2020,5,24
31,5,3450,False,0,4324,13750,2020,10,18
32,2,8654,True,0,382,19421,2020,12,31
74,5,8110,True,0,1496,19606,2023,3,17
92,2,4288,False,0,7176,12041,2020,12,4
6,5,9604,False,0,8269,13968,2020,8,23
48,2,1813,True,1,7735,977,2023,3,15
1,1,2771,False,1,5353,22241,2023,2,15
10,0,3693,True,1,13492,9637,2023,3,6
12,3,4580,False,0,19757,8506,2022,8,11
4,1,2118,False,0,21156,19421,2021,10,17
27,1,3632,False,1,12864,2189,2020,11,5
39,3,6763,True,1,14006,16625,2022,2,22
44,3,3694,True,1,13957,26735,2023,5,10
34,5,4608,False,1,24986,17233,2022,10,31
50,2,3665,False,1,10743,734,2021,5,10
34,4,8683,True,1,1039,12771,2022,5,11
52,2,6933,False,1,4595,17149,2022,4,4
91,2,7577,False,0,1360,19421,2022,1,23
83,2,6884,True,0,25077,24831,2021,3,28
67,0,8409,False,1,17836,1232,2022,11,24
73,5,1648,True,0,16333,19421,2023,2,19
9,5,3019,False,0,24195,23916,2020,1,14
70,5,4902,False,1,2208,19421,2022,10,5
100,0,8510,False,0,13341,11180,2023,4,11
86,5,8862,False,0,6296,29341,2021,1,8
30,4,9273,False,1,7539,14080,2023,3,21
80,1,7475,False,0,4910,1284,2021,9,30
53,3,8447,False,0,10283,6540,2023,5,26
87,1,5585,False,0,14578,19421,2023,2,9
76,3,5875,False,0,23275,1701,2022,12,4
17,1,6901,False,1,6515,7081,2020,9,19
17,1,863,True,0,18153,27857,2021,9,9
36,2,5212,False,1,10832,24469,2020,9,21
56,2,8965,False,0,376,3609,2022,12,30
48,1,5330,False,0,17884,24765,2022,8,1
46,4,6879,True,1,16052,27388,2021,8,28
73,0,4578,False,1,15130,28789,2023,5,11
35,4,7819,True,0,315,1477,2022,11,5
58,4,1442,False,0,16004,27410,2021,3,15
44,0,6023,True,1,25032,18781,2020,11,26
94,0,9228,True,0,21843,20569,2021,2,16
60,1,9982,False,1,20303,17505,2021,7,2
77,4,5629,True,1,16099,4152,2022,7,14
73,1,75,False,0,11986,9523,2021,11,11
61,0,9332,True,1,14133,19421,2023,2,23
3,4,9737,False,0,21823,8389,2021,2,10
18,4,487,False,0,2237,5099,2020,8,9
88,5,9482,False,1,2763,24662,2021,2,20
35,0,8667,True,0,322,29063,2023,1,7
23,2,3281,True,1,22726,10607,2021,8,22
95,3,402,False,0,7145,16206,2022,7,9
79,4,8978,False,0,1823,20510,2021,2,19
82,2,5683,False,1,5932,7676,2021,8,22
97,2,959,True,0,11770,12830,2022,9,17
26,4,9204,True,1,13428,588,2021,1,1
48,3,3131,False,1,22255,27127,2020,1,16
80,3,1830,False,1,21077,13153,2020,1,29
96,5,3934,True,1,17981,24733,2023,5,14
15,3,8378,False,0,249,27241,2020,1,11
10,5,1773,False,0,15883,23541,2022,11,14
89,5,7484,True,0,22266,10824,2022,2,15
34,5,9972,True,1,21471,23698,2020,11,29
75,5,2190,True,1,13801,21257,2021,4,12
66,3,3452,True,0,14725,7277,2022,8,28
67,5,8454,True,0,4141,21357,2021,6,12
22,3,110,False,1,15920,19421,2021,8,17
71,5,9498,False,0,19766,30384,2022,10,24
53,1,3195,True,0,20555,1399,2020,3,17
21,0,1726,True,0,12710,15428,2022,5,31
91,3,304,True,1,9733,2082,2022,3,20
1,0,8981,False,1,6587,7944,2022,6,26
87,3,5928,False,0,7895,19421,2020,10,13
71,2,5146,False,1,12793,9950,2020,5,27
31,1,2060,True,1,23721,23170,2021,10,20
46,4,9347,True,0,23741,30519,2022,3,31
19,5,7281,False,0,24549,1456,2022,5,3
86,5,6338,True,0,1982,4072,2021,3,30
84,1,1588,True,1,11787,29346,2021,4,21
37,2,6981,False,1,354,4087,2023,3,25
7,5,5130,False,1,9293,7477,2020,12,17
36,1,5859,False,0,20337,29072,2020,6,20
81,2,6997,False,0,13484,4239,2023,3,3
98,0,6852,True,1,21949,30995,2023,3,30
70,0,358,False,0,18300,21621,2022,12,23
6,2,8470,True,1,24934,31041,2020,5,23
43,2,9353,True,0,11654,9119,2022,2,23
59,5,5016,True,1,22293,19421,2021,3,5
20,4,4957,False,1,22256,19421,2022,7,29
94,5,1960,False,1,15722,19421,2023,4,15
96,1,1903,False,1,9700,1333,2020,6,14
9,4,4416,False,0,15245,29619,2021,7,4
79,2,2824,False,1,5092,17680,2020,5,30
93,2,3517,False,1,21319,19421,2021,1,28
45,1,2485,False,0,12455,19421,2021,4,22
81,4,8930,True,1,17415,4183,2023,2,16
56,3,5152,True,1,6670,19421,2020,3,17
6,3,3263,False,1,18103,25306,2020,10,14
80,3,3588,True,0,17617,28506,2021,8,25
19,3,3812,True,0,3455,28860,2023,1,30
26,3,3308,True,0,5569,2702,2020,1,6
96,5,9540,False,1,20200,19421,2023,1,26
64,4,2450,True,1,11626,32237,2022,1,22
34,4,487,False,1,13082,5355,2022,8,22
40,0,7403,True,0,8897,14829,2023,3,4
9,2,7969,False,1,5535,29203,2022,10,21
9,0,6653,True,0,13374,16819,2022,5,3
48,3,9077,True,1,24783,16880,2021,11,3
59,0,513,True,0,12225,22375,2020,11,1
42,5,3800,True,0,3261,20733,2022,12,24
40,4,4644,True,1,7633,19421,2022,8,19
74,5,2821,False,1,6539,14857,2021,2,15
1,2,1116,False,1,25103,29164,2022,11,19
23,1,6707,False,1,11468,19421,2021,3,1
0,5,2867,True,1,2737,17941,2022,10,30
89,1,5267,True,0,55,6497,2020,1,9
66,5,6303,True,1,7068,19421,2020,5,17
75,4,8103,False,0,215,2993,2020,12,6
21,1,7728,False,0,18495,18033,2021,3,2
75,5,9777,True,0,2731,4789,2021,7,25
30,1,3907,False,1,2535,26835,2021,1,2
49,2,5542,False,0,744,13124,2022,2,1
51,4,5128,False,0,4066,390,2023,3,6
71,2,992,True,1,12683,12050,2020,7,20
59,1,9044,True,0,23268,14994,2023,1,5
69,3,2938,False,1,22219,7278,2021,10,11
100,1,9732,False,1,19328,19421,2022,10,2
58,4,8988,True,0,24987,20495,2020,2,3
4,1,9395,True,0,16242,30174,2020,8,27
67,3,7095,False,1,4707,29790,2021,5,8
48,5,2831,True,1,11012,11643,2021,8,7
2,3,8482,False,1,11897,8342,2022,4,17
72,1,8633,False,0,6086,19421,2021,10,14
99,3,4977,False,1,11005,16286,2020,11,16
80,4,313,True,1,3615,19421,2022,1,16
29,0,8875,False,1,11355,23169,2022,4,6
94,2,6812,True,0,21870,8425,2021,2,2
5,2,4097,False,1,10483,31947,2022,3,9
0,0,7131,False,1,14054,8392,2023,5,2
2,3,3609,True,0,22896,19421,2021,4,17
25,0,1642,True,0,21746,10337,2021,12,2
7,3,6019,False,0,20944,19421,2023,1,6
59,2,5569,False,1,20317,24203,2021,12,2
12,2,7906,True,1,11563,11091,2020,6,17
21,3,1217,False,1,7409,21888,2022,9,22
83,4,7615,True,1,11605,9082,2023,3,19
27,5,4687,True,0,9990,8204,2022,9,28
70,3,730,True,0,18246,19421,2021,4,15
23,4,6482,False,0,16349,23300,2021,5,7
27,5,2963,False,1,25036,16781,2020,12,23
5,5,3801,True,0,7579,33009,2022,5,3
82,0,6812,False,0,15614,19421,2020,3,16
38,1,3310,False,0,21348,1709,2022,2,9
33,3,4776,True,1,10929,18291,2023,1,23
56,0,9158,True,1,8790,33979,2022,9,26
70,1,8599,True,1,8381,19421,2020,5,4
63,3,323,True,1,1282,32635,2023,3,9
49,1,2515,True,0,19999,18053,2021,5,23
7,0,4634,True,1,23996,28759,2020,12,3
97,4,2247,True,1,22519,29681,2022,9,9
27,0,3108,True,0,13932,3694,2022,12,1
45,0,9665,True,1,16020,13971,2022,7,14
90,1,2441,True,0,18096,8324,2022,1,4
20,3,9748,True,1,18473,21563,2021,5,8
71,0,7615,False,1,16897,19421,2022,8,21
100,1,2785,False,0,17166,17855,2021,5,12
3,4,2239,True,1,13666,25249,2022,2,24
12,0,3292,False,1,2222,16300,2021,6,5
32,5,9759,True,1,10418,20646,2023,5,17
61,3,7132,False,1,1385,24285,2020,6,30
80,3,371,False,1,11873,13161,2020,3,21
87,5,5471,True,0,22184,12686,2021,6,16
86,4,8996,False,1,10920,10867,2021,7,28
65,3,2008,False,0,9013,19421,2023,1,1
73,3,6740,False,0,24944,934,2021,6,9
41,3,6409,False,1,1170,9742,2022,6,12
84,3,644,False,0,9205,30323,2021,3,7
35,5,6338,False,0,10264,23267,2021,11,5
17,5,2311,True,0,21801,28631,2022,8,26
85,1,1141,True,1,16258,17179,2023,1,21
29,1,630,False,1,4583,19421,2022,12,13
61,2,5912,True,1,8382,18030,2022,10,30
39,4,2522,False,0,22620,19421,2021,1,26
32,2,885,False,1,13962,25105,2022,1,21
38,5,2938,False,1,24636,28478,2021,8,12
87,0,9547,False,0,24958,26707,2020,1,2
89,0,8651,True,0,13202,25012,2020,9,12
72,1,1334,True,1,2035,29459,2022,3,19
27,0,3276,True,1,7223,24950,2020,2,11
89,1,9032,False,0,22283,19421,2021,3,3
11,2,7995,True,1,24013,19421,2022,6,6
34,5,7965,True,0,13504,27496,2022,5,23
26,3,3133,False,1,10915,6678,2021,11,5
78,5,8165,True,1,893,2827,2021,3,13
59,4,6797,False,0,6665,30390,2022,6,2
72,2,5156,False,0,8002,17653,2022,7,30
3,5,5738,True,1,13776,6653,2022,7,26
71,1,2983,False,0,14060,13191,2020,4,27
65,4,9657,True,0,23616,18191,2020,11,24
11,3,5515,False,1,9344,24244,2020,10,9
21,5,8901,False,1,10992,5804,2022,6,2
58,1,968,True,1,9672,30392,2022,2,19
26,0,8862,True,1,19749,15395,2020,8,21
54,1,179,False,0,5835,32670,2020,1,28
71,1,1538,False,0,22802,28736,2022,6,26
24,2,6783,True,1,22342,21951,2021,1,24
30,1,8496,False,0,13736,19421,2020,10,2
35,2,9189,False,1,18223,25606,2022,7,1
92,0,5547,True,0,14405,7968,2023,1,2
61,2,3960,False,0,7811,19421,2022,5,4
19,2,143,True,0,18456,19421,2021,3,31
29,2,7655,False,1,8393,2634,2020,2,24
33,0,7084,False,1,23497,27450,2020,7,14
50,2,4110,True,1,7860,19421,2021,3,17
64,4,2298,True,0,1789,19421,2022,6,1
94,2,4425,True,1,1902,16521,2021,3,30
89,4,7479,False,0,15252,19421,2020,11,7
27,1,234,True,0,8003,24308,2021,11,8
44,4,1248,False,0,3479,31302,2020,11,12
81,1,3435,False,0,9061,32950,2021,1,16
79,1,911,True,1,5755,2708,2022,1,12
12,0,8713,True,1,16351,14488,2020,2,27
31,5,4660,True,0,17122,19993,2022,6,4
9,3,9722,False,1,6087,14891,2022,8,29
3,0,4641,False,0,24940,3401,2022,3,8
67,0,8022,True,0,21130,3826,2022,1,8
74,2,806,False,1,20674,28746,2020,1,21
70,1,4078,True,1,18884,32344,2020,3,16
55,4,4431,False,0,21963,33914,2022,3,28
55,2,8690,True,1,19308,17022,2021,10,28
51,0,9047,True,1,24484,27537,2020,8,15
49,3,2413,False,1,13320,7660,2020,11,19
99,2,8220,True,1,7434,8147,2021,10,9
79,4,5302,True,1,1421,12969,2022,8,10
71,2,6978,False,0,4610,20927,2020,9,14
48,0,6685,True,0,5931,20042,2020,8,23
87,5,8393,True,1,2862,26343,2020,3,6
10,2,6819,True,0,8917,19421,2020,6,4
25,1,5742,False,0,13626,26451,2020,11,26
72,1,636,True,1,19720,30043,2022,7,21
43,1,4953,True,1,15684,19421,2020,5,30
42,2,638,False,0,15125,27135,2022,10,19
75,1,839,True,0,4767,3651,2023,1,12
99,2,707,False,0,12202,17204,2023,5,29
47,2,8146,True,1,10178,19421,2020,3,11
37,1,5576,True,0,1434,13250,2021,12,12
95,1,987,False,0,20989,2093,2021,10,7
32,3,6137,True,0,5992,10524,2022,2,14
85,5,3982,True,0,23563,33180,2022,1,1
5,1,3873,True,0,13119,3613,2021,4,17
60,5,5047,True,0,19188,6792,2023,4,9
49,1,8909,True,0,23872,7171,2022,11,1
30,5,2810,False,0,1729,22982,2020,7,28
90,4,4076,False,1,9699,23500,2022,9,24
12,5,7542,True,0,10470,7885,2020,4,22
59,1,3202,True,1,14928,8707,2022,11,1
59,5,3370,False,1,187,17610,2020,9,29
27,3,3227,False,1,4317,21412,2021,2,11
48,0,554,False,1,11474,3314,2022,3,31
34,0,2973,True,1,16120,19421,2023,2,13
9,5,4535,True,0,19533,32025,2021,11,30
28,0,511,False,0,24279,19421,2022,12,27
73,3,4886,False,1,21276,33991,2022,9,15
32,3,9275,False,0,22248,19421,2021,6,22
63,4,7933,True,1,17017,19421,2021,7,11
43,0,8663,True,1,2042,19421,2021,5,22
95,5,402,True,1,2510,13855,2020,7,3
20,2,6390,False,0,23470,21076,2023,2,28
24,5,7759,True,0,12452,3416,2022,5,12
88,3,1627,True,1,19643,17668,2022,5,18
38,0,7763,True,0,3266,1832,2020,12,22
4,4,9131,True,1,7238,22430,2020,7,22
80,4,5231,True,0,2167,7053,2021,5,15
48,3,4849,False,0,8768,13719,2022,12,10
84,0,8540,True,1,3162,6578,2022,9,3
2,0,8805,True,1,6281,2051,2022,5,25
49,3,1167,False,0,14762,6275,2021,3,29
51,2,8308,False,1,10252,16947,2020,9,11
33,2,9924,False,1,2956,19421,2020,8,27
71,1,9497,False,0,6151,33382,2020,11,14
20,4,7717,True,0,7410,29465,2022,8,2
21,5,27,True,1,18578,7661,2021,12,14
50,4,2469,True,1,24352,5584,2023,4,2
58,3,8105,False,1,21559,12989,2021,12,10
49,4,1319,True,1,24638,31156,2022,5,22
26,4,3762,True,1,9186,6571,2022,11,10
83,0,5981,False,0,2625,24161,2020,3,20
46,0,8539,True,0,770,7443,2021,5,9
43,0,6149,False,1,12793,29342,2022,3,1
42,5,2716,False,1,16945,11697,2022,1,5
28,3,160,False,1,19906,20932,2020,2,16
52,2,4167,True,1,12735,20913,2021,2,3
19,5,5237,False,0,15090,1481,2021,12,23
14,0,5039,True,0,14318,9812,2022,1,24
83,5,4393,False,1,748,19421,2020,1,27
46,1,955,False,1,624,7296,2022,8,13
69,1,7093,True,1,25138,20146,2023,4,5
56,5,4926,True,1,3944,13996,2022,3,21
70,1,3309,True,1,1143,18429,2022,4,30
46,0,8818,True,1,11607,8399,2021,8,11
54,5,509,True,0,15558,18208,2021,8,13
60,4,8169,False,0,13939,24591,2023,3,15
7,1,4764,False,0,9234,19421,2021,8,3
18,4,3030,True,1,21670,26641,2023,4,1
28,2,7818,True,1,14053,34173,2021,9,28
4,2,855,True,1,19285,19421,2020,10,2
56,1,5938,False,1,18399,3849,2020,11,23
95,3,331,False,0,18797,24035,2022,4,8
16,2,5085,True,1,396,5255,2023,5,16
75,5,614,True,0,5261,21581,2021,12,5
61,3,7057,False,0,15542,33552,2021,10,10
24,2,3315,False,1,5318,19421,2020,2,27
0,4,8164,True,1,8991,21801,2020,1,11
10,4,3154,True,0,12269,29918,2020,3,14
57,2,9585,False,0,9624,19421,2021,6,25
28,3,6895,True,1,16025,21487,2020,10,16
41,2,3792,False,1,6180,18499,2021,5,27
36,5,133,False,1,1324,24752,2023,5,9
57,3,8798,True,0,1378,7777,2022,7,26
42,1,455,True,0,7633,19421,2021,6,26
86,4,6004,False,1,4231,19421,2022,6,3
75,5,8372,False,1,16784,1462,2022,8,23
54,3,2166,False,0,23893,9675,2020,10,20
14,0,299,False,1,11378,17545,2022,12,1
45,1,5851,False,0,9654,13140,2021,1,20
45,0,6524,True,1,19998,31579,2023,4,20
14,1,6165,False,1,18712,30947,2021,6,22
0,2,8640,True,1,8994,13285,2023,3,30
92,3,5253,False,0,1469,29956,2023,1,24
94,5,4480,True,0,8006,77,2020,6,19
82,4,4234,True,1,7154,5924,2021,8,3
21,1,2712,False,0,20264,21216,2022,10,17
64,0,7472,False,0,9818,7634,2020,3,21
77,3,7987,False,0,10456,31521,2021,7,1
32,2,9011,True,1,19194,6851,2020,2,15
67,0,7142,True,0,10001,7506,2022,9,16
52,2,7778,False,0,9285,25757,2020,3,5
55,2,108,True,0,7320,19421,2023,3,20
21,3,9776,True,1,11705,7591,2020,1,25
3,2,3415,True,1,21417,4268,2020,11,24
22,2,4407,True,0,8560,15622,2020,11,27
67,1,8648,False,0,16312,19421,2022,10,16
8,1,7016,False,0,14048,31733,2023,3,26
35,3,5612,True,1,22257,16654,2022,10,6
39,0,1270,False,0,19342,9541,2021,9,28
84,0,5989,True,1,14811,31135,2021,7,29
90,1,2081,False,0,14548,12705,2022,6,4
63,5,8898,False,0,11514,5870,2020,11,4
11,0,40,True,1,24276,32095,2022,7,2
61,2,514,False,0,2072,8725,2023,3,13
30,5,3791,True,0,15224,19421,2021,10,20
93,2,8524,False,0,15662,23050,2020,6,16
