fav_number,statuses_count,followers_count,friends_count,favourites_count,listed_count,lang,location,default_profile,profile_use_background_image,profile_text_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_background_color,profile_link_color,description,dataset
293,1359,1084,410,11,19,5,936,0.0,1.0,45,100,128,264,259,1227,0
14763,178,70,176,20,1,5,407,1.0,1.0,43,75,108,166,10,1763,0
31477,604,80,206,0,0,5,310,0.0,1.0,77,81,105,178,78,1534,0
73,5811,1578,332,11,35,5,420,0.0,1.0,43,125,138,39,232,1752,0
15860,733,104,268,1,1,5,906,1.0,1.0,43,75,108,166,10,1874,0
15775,108,104,81,31,1,5,1013,0.0,1.0,75,125,120,233,211,156,0
21,274,20,80,4,0,5,1678,0.0,1.0,43,75,108,177,10,2162,0
921,11114,737,1968,437,2,5,1678,0.0,1.0,43,105,151,153,123,418,0
1,568,158,209,19,2,5,304,0.0,1.0,43,96,145,228,62,212,0
18,165,45,179,0,0,5,711,0.0,1.0,78,11,26,55,112,2460,0
1786,4837,222,338,5,0,5,1678,0.0,1.0,43,125,108,166,10,732,0
0,5217,254,170,67,3,5,1678,0.0,1.0,45,84,122,264,259,1122,0
3,30,9,37,0,0,5,23,1.0,1.0,43,75,108,166,10,2135,0
36393,2894,80,145,10,1,5,1063,0.0,1.0,43,75,108,166,10,1622,0
0,4140,205,770,10,1,5,1678,1.0,1.0,43,75,108,166,10,2419,0
24,324,82,128,8,0,5,1678,0.0,1.0,78,0,26,63,125,1589,0
1053,5315,219,383,186,3,5,956,0.0,1.0,179,125,47,272,286,793,0
262,593,193,879,16,0,5,1609,1.0,1.0,43,75,108,166,10,2074,0
17468,18860,1377,693,646,50,5,640,0.0,1.0,75,88,120,233,211,990,0
331,1806,193,117,393,1,5,1308,0.0,1.0,43,125,151,55,112,294,0
0,1096,45,289,84,0,5,1005,0.0,1.0,43,0,108,23,10,341,0
3286,759,286,1625,2,1,5,995,0.0,1.0,43,75,108,166,10,1595,0
1204,5311,1249,886,296,37,5,71,0.0,1.0,78,11,26,55,112,2143,0
316,903,126,273,6,1,5,558,0.0,1.0,43,125,108,166,10,971,0
5868,360,14,38,4,0,5,1533,0.0,1.0,43,125,108,166,10,642,0
16613,7227,786,834,2356,9,5,1577,0.0,1.0,49,36,65,5,17,1568,0
0,19620,1084,899,38,26,5,1238,0.0,1.0,23,125,109,231,68,1352,0
0,595,102,219,19,2,5,919,0.0,1.0,43,95,125,195,286,1066,0
117,1215,105,547,14,0,5,1486,0.0,1.0,51,125,56,113,333,2444,0
3527,634,430,546,5,3,5,888,1.0,1.0,43,75,108,166,10,1536,0
0,2941,1230,1428,40,54,5,163,1.0,1.0,43,75,108,166,10,1793,0
79,3784,336,787,173,3,5,1528,0.0,1.0,43,125,145,228,230,1997,0
0,185,12,66,4,0,5,49,1.0,1.0,43,75,108,166,10,1521,0
0,288,42,148,21,3,5,1486,0.0,1.0,129,125,42,100,219,905,0
15192,440,58,256,1,1,5,1089,0.0,1.0,2,87,176,59,0,899,0
213,1799,97,348,36,1,5,1678,1.0,1.0,43,75,108,166,10,253,0
155,1200,4878,5335,2899,13,5,731,1.0,1.0,43,75,108,166,10,2215,0
18,1336,152,193,355,0,5,463,0.0,0.0,43,125,108,8,23,1390,0
3576,648,95,89,59,3,5,564,1.0,1.0,43,75,108,166,10,1170,0
0,225,77,178,219,1,5,711,0.0,1.0,43,125,152,126,249,858,0
4391,276,87,171,40,1,5,1229,0.0,1.0,53,51,67,86,294,726,0
5,892,37,660,1,0,5,1086,1.0,1.0,43,75,108,166,10,1735,0
3669,4775,209,1163,8,2,5,250,0.0,1.0,43,105,138,39,232,1706,0
176,446,111,528,15,0,5,558,0.0,0.0,118,125,0,142,297,995,0
8103,1580,834,993,53,2,5,1678,0.0,1.0,43,122,152,267,18,1168,0
55,2541,143,276,231,3,5,1125,0.0,1.0,49,36,65,5,17,1800,0
0,205,41,175,3,0,5,1678,0.0,1.0,150,0,30,122,101,616,0
1,982,75,290,89,0,5,723,0.0,1.0,78,11,26,55,112,957,0
29,630,86,185,1,2,5,1678,0.0,1.0,78,11,26,55,112,2080,0
6,512,99,163,25,0,5,1226,0.0,1.0,43,0,145,0,349,2407,0
8,6566,313,646,135,8,5,1024,1.0,1.0,43,75,108,166,10,1694,0
6,16432,1119,1529,2215,13,5,934,0.0,1.0,167,125,159,251,359,1704,0
31068,16490,260,350,1492,2,5,888,0.0,1.0,78,11,26,55,112,1237,0
68,26,11,93,2,0,5,1678,0.0,1.0,43,125,108,166,10,1499,0
62,9317,161,195,2,3,5,881,0.0,1.0,43,95,125,195,286,1854,0
2819,891,68,267,5,1,1,774,0.0,1.0,43,73,109,143,10,2509,0
0,1325,107,98,263,0,5,1094,0.0,1.0,86,60,16,272,165,733,0
0,2186,193,320,24,1,3,564,0.0,1.0,43,0,176,156,223,1887,0
23,1924,62,157,426,1,5,1049,0.0,1.0,43,75,108,166,10,1023,0
13738,189,27,54,17,0,5,322,0.0,1.0,49,125,65,66,92,1830,0
0,3316,378,662,3,4,5,1490,0.0,1.0,49,36,65,5,17,1616,0
271,10677,2436,1978,1204,10,5,1678,0.0,1.0,45,84,122,264,259,1134,0
12,1080,79,360,10,0,5,2,1.0,1.0,43,75,108,166,10,1813,0
1,1828,129,340,15,0,5,767,1.0,1.0,43,75,108,166,10,1216,0
538,798,29,105,3,0,5,932,0.0,1.0,147,0,143,116,244,753,0
13185,642,68,122,190,0,5,1678,0.0,1.0,53,51,67,86,294,2505,0
7985,2818,101,229,557,0,5,883,1.0,1.0,43,75,108,166,10,1641,0
784,1260,105,230,25,1,5,1678,0.0,1.0,43,0,84,0,10,808,0
758,4279,132,892,6,2,5,1123,0.0,1.0,78,125,26,55,112,184,0
314,49,166,417,6,3,1,1678,1.0,1.0,43,75,108,166,10,2104,0
0,362,72,112,1,0,5,1678,1.0,1.0,43,75,108,166,10,200,0
0,3427,396,962,13,5,5,1107,1.0,1.0,43,75,108,166,10,559,0
0,52,24,137,0,0,5,797,0.0,1.0,43,73,109,143,10,205,0
0,24423,1057,1433,1834,16,5,632,0.0,1.0,43,125,109,5,17,1496,0
7581,1670,257,1462,145,2,5,168,1.0,1.0,43,75,108,166,10,800,0
152,1206,80,346,14,0,1,1528,1.0,1.0,43,75,108,166,10,1377,0
329,2161,150,137,266,1,5,1678,0.0,1.0,64,125,49,141,180,2387,0
227,518,148,488,17,0,5,1521,0.0,1.0,43,75,108,166,10,2191,0
0,1379,66,662,236,0,5,727,1.0,1.0,43,75,108,166,10,863,0
25744,3332,269,253,281,1,5,558,0.0,1.0,49,94,147,254,317,421,0
281,4235,111,163,47,2,5,726,0.0,1.0,160,69,54,252,356,338,0
85,1075,75,160,163,0,5,1330,0.0,1.0,43,0,138,39,232,1177,0
16070,438,35,316,2,0,5,726,1.0,1.0,43,75,108,166,10,746,0
1655,103,14,50,0,0,5,726,1.0,1.0,43,75,108,166,10,1266,0
5624,2053,597,1994,19,4,5,634,1.0,1.0,43,75,108,166,10,36,0
8561,639,48,123,1,1,5,797,1.0,1.0,43,75,108,166,10,577,0
18,3863,102,90,457,1,5,1678,0.0,1.0,7,109,173,160,356,797,0
5539,1573,54,109,37,1,5,417,0.0,1.0,43,105,176,156,223,1929,0
602,506,20,22,6,0,5,1299,0.0,1.0,43,125,108,166,10,252,0
547,1823,118,275,42,5,5,726,0.0,1.0,43,125,151,153,123,367,0
134,1598,39,74,16,2,5,1678,0.0,1.0,49,36,65,5,17,2466,0
452,768,68,143,60,0,5,1486,0.0,1.0,78,11,26,50,112,1159,0
1437,1350,64,427,767,0,1,1424,1.0,1.0,43,75,108,166,10,2289,0
503,2386,338,400,810,6,5,564,0.0,1.0,82,125,26,55,362,1822,0
223,741,311,904,62,3,5,1487,0.0,1.0,43,75,108,166,10,2325,0
729,217,47,73,216,0,5,1026,0.0,1.0,43,105,138,28,232,2399,0
2130,1550,256,490,176,0,5,218,0.0,1.0,43,125,152,272,356,2160,0
14378,438,23,106,3,0,5,1678,1.0,1.0,43,75,108,166,10,1804,0
26,2074,94,361,216,0,1,1678,0.0,1.0,43,0,151,153,123,590,0
1234,1188,65,235,1,1,5,1601,1.0,1.0,43,75,108,166,10,2415,0
6442,2698,136,222,159,0,5,754,0.0,1.0,43,105,151,153,123,443,0
22956,1347,70,255,6,0,5,918,0.0,1.0,43,125,108,166,10,2088,0
93,1148,141,599,20,2,5,1029,0.0,1.0,11,0,21,109,46,634,0
264,3511,156,516,87,1,5,891,0.0,1.0,43,105,138,39,232,1922,0
0,3693,172,370,105,0,5,928,0.0,1.0,75,125,120,233,211,1526,0
0,9950,658,701,18,11,5,1314,0.0,1.0,51,0,56,198,124,249,0
5,15238,516,801,30,3,1,1420,0.0,1.0,43,75,108,166,10,2340,0
1234,195,19,53,58,0,5,1678,0.0,1.0,75,88,120,233,211,2114,0
245,3053,155,285,390,0,5,842,0.0,1.0,137,38,46,103,152,143,0
18,1086,141,249,1015,3,5,590,0.0,1.0,43,125,125,195,305,661,0
2536,977,70,202,138,1,5,1005,1.0,1.0,43,75,108,166,10,1626,0
1669,2846,289,201,61,9,5,1678,0.0,1.0,43,105,138,39,232,702,0
1,948,66,236,0,1,5,726,1.0,1.0,43,75,108,166,10,1360,0
52,3134,191,778,80,2,5,564,0.0,1.0,141,82,90,45,95,101,0
0,2171,189,313,148,0,5,1678,0.0,1.0,43,125,145,39,232,1820,0
950,1583,230,273,417,1,5,1678,0.0,1.0,43,0,152,0,329,583,0
153,69,40,56,0,0,5,1678,0.0,1.0,119,45,18,0,166,2346,0
2212,2177,88,281,437,1,5,1678,0.0,1.0,43,75,108,166,10,2483,0
14240,1848,778,1999,0,3,5,1059,0.0,1.0,43,125,176,156,80,1502,0
1332,2230,93,159,401,3,5,1005,0.0,0.0,51,40,56,113,356,453,0
0,165,30,314,1,0,5,726,0.0,1.0,15,75,108,166,10,2145,0
295,17681,937,1491,105,18,1,1528,0.0,1.0,43,125,151,153,123,1618,0
210,5845,611,745,547,9,1,423,1.0,1.0,43,75,108,166,10,1520,0
15,3144,93,239,461,1,5,107,0.0,1.0,43,105,138,39,232,103,0
171,5544,260,522,124,1,5,30,0.0,0.0,57,125,1,207,154,6,0
1,556,237,358,38,3,5,754,0.0,1.0,43,125,108,0,0,2263,0
3316,660,757,263,34,22,5,561,0.0,0.0,43,125,108,112,10,719,0
34,331,95,396,8,0,5,1678,0.0,1.0,78,11,26,55,112,969,0
2988,4633,158,413,59,4,5,1486,1.0,1.0,43,75,108,166,10,264,0
0,13511,1103,1999,1069,14,5,1678,0.0,1.0,43,0,108,228,230,2249,0
22197,4,33,523,0,0,5,1306,0.0,1.0,43,75,108,166,10,687,0
24,1420,49,97,36,0,5,736,0.0,1.0,78,11,26,55,112,1029,0
98,1277,190,275,11,2,5,163,1.0,1.0,43,75,108,166,10,2344,0
0,2692,591,899,43,5,5,404,0.0,1.0,43,63,84,67,8,19,0
1,2882,63,428,8,2,5,1509,1.0,1.0,43,75,108,166,10,2380,0
1,2500,90,137,504,1,5,883,0.0,1.0,77,81,105,178,78,2534,0
10966,847,49,79,2,0,5,1005,0.0,1.0,78,11,26,55,112,813,0
15,19978,866,1524,580,18,5,1404,0.0,0.0,170,125,29,272,123,2489,0
7976,668,38,71,204,0,5,634,1.0,1.0,43,75,108,166,10,1486,0
3293,2388,122,342,83,1,5,1009,0.0,1.0,51,40,56,113,356,1372,0
9465,146,47,315,1,0,5,317,0.0,1.0,43,75,108,166,10,1288,0
6579,4542,184,204,1686,2,5,1473,0.0,1.0,51,125,56,0,356,565,0
1,22679,560,661,381,7,5,1250,0.0,1.0,49,0,65,5,17,2230,0
0,6151,104,190,28,2,5,1486,0.0,1.0,43,73,109,143,10,2470,0
21,576,78,209,0,2,5,1005,0.0,1.0,51,40,56,113,356,1274,0
2125,129,8,78,1,0,5,1005,0.0,1.0,43,105,138,39,232,1260,0
142,8784,353,582,37,3,5,1007,0.0,1.0,162,66,0,78,225,1394,0
22925,2291,93,287,290,0,5,20,0.0,1.0,43,125,138,0,65,1760,0
1709,145,17,72,1,0,6,1202,0.0,1.0,43,122,152,267,18,456,0
327,1029,207,414,0,3,5,1678,1.0,1.0,43,75,108,166,10,346,0
1,16722,751,1953,1740,10,5,1678,0.0,1.0,43,125,108,166,10,2292,0
144,1406,319,1027,22,1,5,1005,0.0,0.0,43,125,151,272,0,1368,0
89,18528,852,1409,88,9,5,0,0.0,1.0,6,0,55,260,97,1422,0
15966,1166,82,92,511,0,5,979,0.0,1.0,43,125,108,166,10,1635,0
0,3266,384,1172,39,6,5,1400,1.0,1.0,43,75,108,166,10,2312,0
579,507,34,88,35,0,5,1678,0.0,1.0,145,67,116,136,356,180,0
2865,1019,143,213,160,0,5,1678,1.0,1.0,43,75,108,166,10,546,0
1801,1401,203,441,275,2,5,112,0.0,1.0,78,11,26,15,57,1661,0
3018,203,97,255,66,3,5,1678,0.0,1.0,28,125,97,42,153,2416,0
511,3866,533,51,0,15,5,1678,0.0,1.0,43,125,138,234,267,161,0
4119,669,284,362,69,2,5,260,0.0,1.0,122,125,112,86,294,1418,0
615,1128,396,1158,8,1,5,1502,1.0,1.0,43,75,108,166,10,1271,0
1,986,43,101,13,1,5,755,0.0,1.0,10,125,124,53,17,950,0
0,638,139,176,1,2,1,1678,0.0,1.0,49,36,65,5,17,1591,0
476,124,26,55,4,0,5,1169,0.0,1.0,43,93,130,134,235,2124,0
8434,108,13,28,2,0,5,759,0.0,0.0,78,125,26,55,112,914,0
0,6532,181,237,70,1,5,1025,0.0,1.0,142,50,45,219,255,916,0
0,899,77,344,0,0,5,1678,0.0,1.0,43,75,108,166,10,1299,0
61,1878,262,685,54,13,5,1241,0.0,1.0,43,125,108,166,10,1175,0
46,8639,348,491,412,5,5,1678,1.0,1.0,43,75,108,166,10,2534,0
242,842,77,200,3,0,5,101,0.0,1.0,43,125,108,166,10,210,0
5,1911,112,137,86,0,5,1234,0.0,0.0,43,0,108,67,10,335,0
2,20,21,79,0,1,5,964,0.0,1.0,43,0,108,157,308,1961,0
2082,6652,383,1828,235,1,5,1002,0.0,1.0,49,125,65,267,18,1278,0
24185,1587,57,276,84,2,1,1678,0.0,1.0,9,117,74,239,45,1944,0
1,24,71,259,5,18,5,1678,0.0,1.0,53,51,67,55,112,657,0
10,1766,95,255,4,4,5,721,0.0,1.0,161,17,53,148,281,534,0
137,77,30,46,20,1,5,510,0.0,1.0,43,105,138,39,232,768,0
2,3119,426,653,344,1,5,797,1.0,1.0,43,75,108,166,10,1165,0
0,2642,207,868,39,4,5,1564,0.0,1.0,77,81,105,178,78,2417,0
2,1780,62,346,274,1,5,126,1.0,1.0,43,75,108,166,10,2094,0
1,293,42,139,0,0,5,735,0.0,1.0,43,75,108,166,10,370,0
1,853,62,388,38,0,5,1678,1.0,1.0,43,75,108,166,10,1167,0
1,1843,262,323,98,4,5,1678,0.0,1.0,51,125,56,113,356,119,0
1,2222,159,227,69,0,5,929,1.0,1.0,43,75,108,166,10,258,0
1,1171,1158,550,12,18,5,726,0.0,0.0,43,125,176,272,292,2246,0
90,178,40,248,24,0,5,1678,0.0,1.0,43,63,85,67,10,2024,0
3394,2069,131,356,336,2,5,1552,0.0,1.0,43,105,151,153,123,960,0
1,373,83,211,0,2,5,1678,1.0,1.0,43,75,108,166,10,1490,0
1047,2368,78,272,40,1,5,1678,1.0,1.0,43,75,108,166,10,1627,0
1,825,76,396,130,0,5,108,1.0,1.0,43,75,108,166,10,1519,0
1669,173,12,41,2,0,5,1678,1.0,1.0,43,75,108,166,10,984,0
8439,530,138,429,53,0,5,102,0.0,1.0,113,125,11,166,10,1845,0
1,608,76,213,1,0,5,1678,0.0,1.0,43,63,84,67,321,451,0
1,266,39,180,7,0,5,883,0.0,1.0,43,105,138,39,232,1117,0
1,58,29,114,52,0,5,656,1.0,1.0,43,75,108,166,10,1584,0
508,1133,106,242,99,0,5,1678,0.0,1.0,36,77,131,217,162,1328,0
94,154,17,96,1,0,5,1063,0.0,1.0,43,0,108,166,10,1970,0
5272,1225,60,289,66,0,5,1486,0.0,1.0,77,0,105,194,250,2262,0
3908,998,328,1435,58,0,5,364,1.0,1.0,43,75,108,166,10,417,0
30,1280,88,613,19,0,5,1678,0.0,1.0,78,11,26,55,112,1849,0
53,2391,332,351,27,0,5,664,0.0,1.0,78,11,26,55,112,2491,0
6371,301,49,84,95,0,5,270,0.0,1.0,43,75,108,55,108,2404,0
22,3098,59,165,587,0,5,1678,0.0,1.0,45,84,122,264,259,160,0
904,1167,177,323,12,1,5,982,0.0,0.0,75,88,120,233,211,1040,0
71,250,54,153,7,0,5,558,0.0,1.0,43,0,108,166,10,1844,0
1,1681,148,232,6,0,5,737,1.0,1.0,43,75,108,166,10,11,0
17796,3717,225,290,21,3,5,412,0.0,1.0,43,75,108,166,10,1145,0
1,199,31,121,1,0,5,733,0.0,1.0,49,36,65,5,17,538,0
0,402,30,58,95,0,5,726,1.0,1.0,43,75,108,166,10,1757,0
23981,2453,333,678,1510,2,5,447,0.0,1.0,53,125,67,86,294,1226,0
23,6595,51,317,0,1,5,558,0.0,1.0,78,11,26,55,112,1128,0
4236,219,263,1627,4,6,1,1530,0.0,1.0,43,105,138,39,232,2166,0
999,991,55,100,9,0,5,564,0.0,1.0,18,18,148,270,120,1566,0
1045,2549,138,181,519,0,5,433,0.0,1.0,43,125,152,267,18,986,0
66214,344,24,99,14,0,5,145,0.0,1.0,43,110,175,272,10,1833,0
670,657,55,90,1,1,5,1579,0.0,1.0,43,75,108,166,10,2164,0
363,2464,124,186,645,2,5,1488,1.0,1.0,43,75,108,166,10,2098,0
12200,812,113,578,8,0,5,1553,0.0,1.0,51,40,56,113,356,1269,0
26,1142,176,494,3,1,5,122,0.0,0.0,43,125,70,121,167,1782,0
0,399,21,80,1,0,5,919,0.0,1.0,29,62,115,272,188,2375,0
253,144,121,23,0,0,5,558,0.0,1.0,43,113,151,0,123,1988,0
46,2437,1594,1994,363,10,5,1579,0.0,1.0,78,11,26,55,112,1742,0
0,6991,1001,614,2401,6,5,13,0.0,1.0,43,125,151,272,268,1846,0
229,1045,66,125,29,0,5,1678,1.0,1.0,43,75,108,166,10,1141,0
12305,862,237,237,41,4,5,163,0.0,1.0,43,75,108,166,10,337,0
3955,1181,80,279,0,1,5,1128,0.0,1.0,43,0,84,67,10,452,0
4505,106,27,192,7,0,5,1528,0.0,1.0,49,36,65,5,17,2110,0
17518,17158,895,1012,157,11,5,1678,0.0,1.0,43,115,176,166,10,1374,0
298,2517,54,125,1,0,5,1678,1.0,1.0,43,75,108,166,10,1256,0
51,11092,591,723,1318,4,5,24,1.0,1.0,43,75,108,166,10,1273,0
146,92,24,118,4,0,5,464,1.0,1.0,43,75,108,166,10,1236,0
8671,635,28,77,46,0,5,1678,1.0,1.0,43,75,108,166,10,2294,0
100,2417,111,21,0,0,5,558,0.0,1.0,43,125,151,0,123,381,0
3847,1121,120,155,6,0,5,1113,0.0,1.0,43,63,84,67,10,556,0
2,47,25,112,8,0,5,934,0.0,1.0,78,125,26,55,112,242,0
1094,1421,30,84,121,0,5,1678,0.0,1.0,31,107,141,272,63,2503,0
32,8021,1082,1225,142,0,5,1508,0.0,1.0,51,125,56,65,74,537,0
0,18427,797,925,2431,10,5,1678,1.0,1.0,43,75,108,166,10,1981,0
3797,253,47,122,2,0,5,1678,0.0,1.0,43,0,108,41,234,2395,0
644,2032,184,632,14,0,5,431,0.0,1.0,43,75,108,166,10,1031,0
11,231,102,203,1,1,5,726,1.0,1.0,43,75,108,166,10,1764,0
67,2177,178,648,186,0,5,861,1.0,1.0,43,75,108,166,10,1238,0
1836,2487,196,329,588,1,5,1678,0.0,1.0,77,81,105,178,78,2500,0
60,248,85,401,5,0,5,1678,0.0,1.0,78,56,11,0,230,1528,0
518,262,71,110,5,0,5,441,0.0,1.0,43,125,176,156,223,502,0
598,992,199,297,81,1,5,916,0.0,1.0,78,125,26,48,66,1709,0
0,460,99,341,15,0,5,704,0.0,1.0,43,73,109,143,10,1047,0
224,1049,67,162,18,2,5,1243,0.0,1.0,43,0,108,55,112,1880,0
11808,2130,124,643,43,0,5,564,0.0,1.0,43,0,138,39,232,116,0
2,3701,501,528,1348,2,5,337,0.0,0.0,0,125,176,272,0,27,0
0,3061,86,95,6,0,5,1678,0.0,1.0,43,105,138,39,232,368,0
1,41,42,79,1,0,5,248,0.0,1.0,43,0,108,0,100,1629,0
1265,1396,175,327,68,4,1,1437,1.0,1.0,43,75,108,166,10,635,0
430,1784,70,209,303,1,5,1678,0.0,1.0,166,22,35,0,352,1572,0
22,2317,378,380,100,0,5,1320,0.0,1.0,43,125,138,39,27,33,0
3328,764,120,269,94,2,5,720,0.0,0.0,49,36,65,5,17,1509,0
31,72,21,45,0,0,5,1678,1.0,1.0,43,75,108,166,10,278,0
0,155,26,51,0,0,5,1005,1.0,1.0,43,75,108,166,10,415,0
4,4001,639,355,894,1,5,1678,0.0,0.0,43,75,108,166,10,172,0
1283,410,30,407,0,0,5,1678,0.0,1.0,43,75,108,166,10,1754,0
12333,1448,344,548,2,6,5,1441,0.0,1.0,43,75,108,166,10,1971,0
24242,807,99,366,147,2,5,1536,0.0,1.0,43,75,108,166,10,1255,0
1507,411,31,139,29,1,5,1251,1.0,1.0,43,75,108,166,10,1149,0
0,528,822,170,5,17,5,729,0.0,1.0,43,125,108,160,356,321,0
8,184,41,140,21,0,1,735,0.0,1.0,0,125,176,272,0,2361,0
398,1066,239,775,61,0,5,726,0.0,1.0,43,125,152,39,4,1327,0
751,975,35,104,0,1,5,883,0.0,1.0,0,125,40,166,71,369,0
366,585,92,110,4,0,5,1678,0.0,1.0,43,0,108,0,0,517,0
440,587,115,243,48,1,5,260,0.0,1.0,49,36,65,5,17,1772,0
327,1034,222,389,37,1,1,648,0.0,1.0,144,0,176,196,0,1957,0
142,142,3,56,1,0,5,1678,0.0,1.0,78,11,26,55,44,1570,0
30,5804,562,626,29,1,5,1678,0.0,1.0,45,84,122,264,259,1651,0
4082,960,172,535,108,2,5,471,0.0,1.0,5,42,52,39,364,2504,0
201,18,26,99,0,0,5,1678,1.0,1.0,43,75,108,166,10,2468,0
40107,1747,174,307,13,1,5,1678,0.0,1.0,43,75,108,166,10,1442,0
128,107,56,161,2,0,5,1005,0.0,1.0,51,35,101,201,106,13,0
453,1579,256,457,2046,1,5,1005,0.0,1.0,43,0,109,55,112,1076,0
4809,2775,211,388,178,7,5,726,0.0,1.0,43,61,140,209,233,1380,0
2031,5351,448,1108,261,3,5,417,1.0,1.0,43,75,108,166,10,280,0
6,19775,1781,1275,3785,10,5,1367,0.0,0.0,51,0,56,271,18,1702,0
2751,2697,282,525,16,6,5,475,1.0,1.0,43,75,108,166,10,1968,0
0,1049,50,304,8,0,5,395,0.0,1.0,43,125,108,166,10,1510,0
5,882,44,168,30,0,5,1678,0.0,1.0,43,125,108,74,332,1393,0
0,939,130,335,81,0,5,81,0.0,1.0,43,122,152,267,18,2168,0
5758,211,76,171,2,0,1,719,0.0,1.0,53,125,67,55,112,1262,0
90,222,125,300,20,0,5,1678,0.0,1.0,43,63,84,67,10,1774,0
1509,1066,188,227,0,2,5,1678,0.0,1.0,43,75,108,166,10,1054,0
3816,295,96,233,6,0,5,1678,0.0,1.0,43,125,151,153,123,2066,0
102,444,108,497,4,0,5,1088,0.0,1.0,8,33,43,1,40,1770,0
647,600,77,436,47,0,5,235,1.0,1.0,43,75,108,166,10,2471,0
2628,1613,836,1996,10,22,5,268,0.0,1.0,43,125,109,140,232,254,0
32199,1962,1419,337,5,9,3,1005,0.0,1.0,49,36,65,5,17,179,0
187,358,161,700,9,2,5,1005,0.0,1.0,53,125,67,71,294,121,0
3825,5206,172,337,10,2,5,1510,0.0,1.0,49,36,65,5,17,2364,0
1186,745,96,308,13,2,5,1085,0.0,1.0,117,0,0,0,60,1665,0
3307,2226,308,816,18,1,5,436,0.0,1.0,43,73,109,143,10,2365,0
3737,8685,670,967,464,6,5,734,1.0,1.0,43,75,108,166,10,1100,0
0,868,164,351,36,1,5,1678,0.0,1.0,43,105,138,75,346,201,0
1490,752,43,190,19,0,1,564,0.0,1.0,104,125,71,235,82,1701,0
6320,549,63,157,43,1,5,1248,0.0,1.0,43,75,108,39,232,689,0
948,4212,130,75,153,0,5,797,0.0,1.0,78,11,26,55,112,472,0
3864,7,4,29,0,0,5,1678,1.0,1.0,43,75,108,166,10,508,0
88,3806,198,126,528,6,5,1678,0.0,1.0,78,125,26,228,230,445,0
2974,1292,38,101,498,0,5,1678,0.0,1.0,43,125,109,143,10,130,0
1661,140,13,31,1,0,5,1678,1.0,1.0,43,75,108,166,10,1898,0
474,497,56,242,44,0,5,1005,0.0,1.0,155,79,91,93,357,1176,0
581,88,20,94,1,0,5,1678,1.0,1.0,43,75,108,166,10,507,0
30,7,6,54,1,0,5,1678,1.0,1.0,43,75,108,166,10,1734,0
40733,926,57,266,139,1,5,980,0.0,1.0,39,11,26,55,220,717,0
12,1781,55,256,911,0,5,1678,0.0,1.0,43,105,138,39,232,1164,0
209,133,25,131,1,0,5,1678,0.0,1.0,43,93,130,134,235,1367,0
7510,1112,130,140,11,1,5,726,0.0,1.0,78,11,26,86,294,137,0
2394,1945,75,384,14,0,5,1302,0.0,0.0,22,125,16,39,232,566,0
316,120,119,147,1,0,5,1005,0.0,1.0,43,105,138,39,232,697,0
12,3029,200,229,1787,1,5,1195,0.0,1.0,78,125,26,55,112,1369,0
1386,956,23,212,7,0,5,1678,0.0,1.0,43,75,108,166,10,262,0
0,205,61,143,11,0,5,1022,0.0,1.0,43,125,108,181,10,1146,0
0,4333,320,384,1031,6,5,1474,0.0,1.0,0,125,9,272,50,23,0
124,629,105,357,5,0,5,736,0.0,1.0,43,125,108,195,286,1243,0
0,3551,45,29,27,2,5,1678,0.0,1.0,49,36,65,215,6,361,0
1375,4557,423,757,43,2,5,1105,0.0,1.0,43,105,151,153,123,2455,0
9050,651,129,278,56,0,5,1678,1.0,1.0,43,75,108,166,10,981,0
1854,1183,7,87,21,0,5,695,0.0,1.0,43,75,108,166,10,2473,0
732,648,53,236,11,0,5,1304,0.0,1.0,43,125,176,156,223,617,0
20267,708,93,308,11,0,5,1407,0.0,1.0,43,95,125,195,286,1107,0
362,263,79,286,11,1,5,1678,0.0,1.0,77,81,105,178,78,2178,0
3281,680,73,222,128,0,5,1678,0.0,1.0,43,75,108,39,232,2096,0
21806,250,17,242,0,0,1,1021,0.0,1.0,43,125,108,86,294,1467,0
20,4245,264,731,419,0,5,1678,0.0,1.0,43,0,108,232,328,215,0
0,16601,211,172,806,0,5,566,0.0,1.0,78,0,26,10,36,1493,0
6939,66,2,35,0,0,5,1093,0.0,1.0,43,75,108,166,10,1560,0
441,3044,213,623,380,3,5,655,0.0,1.0,38,29,60,154,181,127,0
0,1552,144,302,1227,0,5,1678,0.0,1.0,45,125,122,244,75,2170,0
0,506,106,168,6,0,5,1678,1.0,1.0,43,75,108,166,10,1733,0
20,245,20,194,2,0,5,250,1.0,1.0,43,75,108,166,10,420,0
3761,246,14,141,0,0,5,1545,1.0,1.0,43,75,108,166,10,2293,0
0,119,20,88,0,0,5,308,0.0,0.0,43,0,138,39,232,1677,0
2888,21,67,232,0,0,5,1225,0.0,1.0,77,81,105,178,78,1382,0
788,128,126,139,8366,0,5,1678,0.0,1.0,43,125,151,153,123,1537,0
0,1313,298,302,111,1,5,1492,1.0,1.0,43,75,108,166,10,2461,0
4374,335,33,134,50,0,5,565,0.0,1.0,43,0,70,121,358,1321,0
12470,996,67,81,45,1,5,123,0.0,1.0,0,89,48,212,58,1650,0
22402,744,118,204,9,5,1,1614,0.0,1.0,43,105,151,153,123,2459,0
